,Team 1,Team 2,Date,Venue_Team1,Venue_Team2,Winner,Last10MatchesTeam1,Last10MatchesTeam2,Last10ConflictsTeam1,Last10ConflictsTeam2,label
1214,Bangladesh,India,1998-01-10,0,1,India,0.0,3.0,0.0,4.0,1.0
1215,India,Pakistan,1998-01-11,2,2,India,3.0,5.0,5.0,5.0,0.0
1216,Australia,South Africa,1998-01-11,0,1,South Africa,4.0,9.0,4.0,6.0,1.0
1217,Bangladesh,Pakistan,1998-01-12,0,1,Pakistan,0.0,4.0,0.0,4.0,1.0
1218,India,Pakistan,1998-01-14,2,2,India,4.0,4.0,6.0,4.0,0.0
1219,Australia,New Zealand,1998-01-14,0,1,Australia,3.0,3.0,9.0,1.0,0.0
1220,India,Pakistan,1998-01-16,2,2,Pakistan,5.0,4.0,6.0,4.0,1.0
1221,New Zealand,South Africa,1998-01-16,2,2,South Africa,2.0,9.0,4.0,6.0,1.0
1222,India,Pakistan,1998-01-18,2,2,India,4.0,4.0,5.0,5.0,0.0
1223,Australia,South Africa,1998-01-18,0,1,South Africa,3.0,9.0,4.0,6.0,1.0
1224,Australia,New Zealand,1998-01-21,0,1,New Zealand,3.0,2.0,9.0,1.0,1.0
1225,Sri Lanka,Zimbabwe,1998-01-22,0,1,Sri Lanka,7.0,8.0,8.0,2.0,0.0
1226,Australia,South Africa,1998-01-23,0,1,South Africa,3.0,9.0,4.0,6.0,1.0
1227,Sri Lanka,Zimbabwe,1998-01-24,0,1,Sri Lanka,7.0,7.0,8.0,2.0,0.0
1228,Australia,South Africa,1998-01-26,0,1,Australia,3.0,9.0,3.0,7.0,0.0
1229,Sri Lanka,Zimbabwe,1998-01-26,0,1,Sri Lanka,7.0,7.0,8.0,2.0,0.0
1230,Australia,South Africa,1998-01-27,0,1,Australia,4.0,8.0,4.0,6.0,0.0
1231,New Zealand,Zimbabwe,1998-02-04,0,1,New Zealand,3.0,6.0,8.0,2.0,0.0
1232,New Zealand,Zimbabwe,1998-02-06,0,1,New Zealand,4.0,6.0,8.0,2.0,0.0
1233,New Zealand,Australia,1998-02-08,0,1,Australia,4.0,5.0,2.0,8.0,1.0
1234,New Zealand,Australia,1998-02-10,0,1,Australia,3.0,5.0,1.0,9.0,1.0
1235,New Zealand,Australia,1998-02-12,0,1,New Zealand,3.0,6.0,1.0,9.0,0.0
1236,New Zealand,Australia,1998-02-14,0,1,New Zealand,4.0,5.0,2.0,8.0,0.0
1237,New Zealand,Zimbabwe,1998-03-04,0,1,Zimbabwe,5.0,5.0,8.0,2.0,1.0
1238,New Zealand,Zimbabwe,1998-03-06,0,1,New Zealand,5.0,5.0,7.0,3.0,0.0
1239,New Zealand,Zimbabwe,1998-03-08,0,1,New Zealand,6.0,4.0,7.0,3.0,0.0
1240,Zimbabwe,Pakistan,1998-03-28,0,1,Pakistan,3.0,4.0,1.0,9.0,1.0
1241,Zimbabwe,Pakistan,1998-03-29,0,1,Pakistan,2.0,4.0,1.0,9.0,1.0
1242,West Indies,England,1998-03-29,0,1,England,5.0,8.0,4.0,6.0,1.0
1243,India,Australia,1998-04-01,0,1,India,5.0,5.0,5.0,5.0,0.0
1244,West Indies,England,1998-04-01,0,1,West Indies,4.0,8.0,4.0,6.0,0.0
1245,Australia,Zimbabwe,1998-04-03,2,2,Australia,4.0,1.0,8.0,1.0,0.0
1246,South Africa,Pakistan,1998-04-03,0,1,South Africa,7.0,5.0,9.0,1.0,0.0
1247,West Indies,England,1998-04-04,0,1,West Indies,4.0,8.0,4.0,6.0,0.0
1248,India,Zimbabwe,1998-04-05,0,1,India,6.0,1.0,8.0,2.0,0.0
1249,South Africa,Sri Lanka,1998-04-05,0,1,South Africa,8.0,7.0,5.0,4.0,0.0
1250,West Indies,England,1998-04-05,0,1,West Indies,4.0,8.0,4.0,6.0,0.0
1251,India,Australia,1998-04-07,0,1,India,7.0,5.0,6.0,4.0,0.0
1252,Pakistan,Sri Lanka,1998-04-07,2,2,Pakistan,5.0,6.0,2.0,8.0,0.0
1253,West Indies,England,1998-04-08,0,1,West Indies,5.0,7.0,4.0,6.0,0.0
1254,India,Zimbabwe,1998-04-09,0,1,India,8.0,1.0,8.0,2.0,0.0
1255,Pakistan,Sri Lanka,1998-04-09,2,2,Pakistan,5.0,5.0,3.0,7.0,0.0
1256,Australia,Zimbabwe,1998-04-11,2,2,Australia,5.0,1.0,9.0,1.0,0.0
1257,South Africa,Pakistan,1998-04-11,0,1,South Africa,8.0,6.0,9.0,1.0,0.0
1258,South Africa,Sri Lanka,1998-04-13,0,1,Sri Lanka,8.0,4.0,6.0,4.0,1.0
1259,India,Australia,1998-04-14,0,1,Australia,8.0,6.0,7.0,3.0,1.0
1260,Pakistan,Sri Lanka,1998-04-15,2,2,Sri Lanka,6.0,5.0,3.0,7.0,1.0
1261,South Africa,Pakistan,1998-04-17,0,1,South Africa,7.0,5.0,10.0,0.0,0.0
1262,India,New Zealand,1998-04-17,2,2,India,8.0,7.0,6.0,4.0,0.0
1263,Australia,New Zealand,1998-04-18,2,2,Australia,6.0,6.0,7.0,3.0,0.0
1264,South Africa,Sri Lanka,1998-04-19,0,1,South Africa,7.0,6.0,6.0,4.0,0.0
1265,Australia,India,1998-04-19,2,2,Australia,6.0,8.0,3.0,7.0,0.0
1266,India,New Zealand,1998-04-20,2,2,New Zealand,7.0,5.0,7.0,3.0,1.0
1267,Australia,New Zealand,1998-04-21,2,2,Australia,6.0,5.0,7.0,3.0,0.0
1268,Australia,India,1998-04-22,2,2,Australia,6.0,6.0,4.0,6.0,0.0
1269,South Africa,Pakistan,1998-04-23,0,1,South Africa,7.0,5.0,10.0,0.0,0.0
1270,Australia,India,1998-04-24,2,2,India,7.0,6.0,5.0,5.0,1.0
1271,India,Bangladesh,1998-05-14,2,2,India,6.0,0.0,5.0,0.0,0.0
1272,Bangladesh,Kenya,1998-05-17,2,2,Bangladesh,0.0,2.0,0.0,2.0,0.0
1273,India,Kenya,1998-05-20,0,1,India,6.0,2.0,1.0,0.0,0.0
1274,England,South Africa,1998-05-21,0,1,South Africa,6.0,7.0,3.0,7.0,1.0
1275,Bangladesh,Kenya,1998-05-23,2,2,Kenya,1.0,2.0,1.0,2.0,1.0
1276,England,South Africa,1998-05-23,0,1,South Africa,5.0,7.0,2.0,8.0,1.0
1277,England,South Africa,1998-05-24,0,1,England,4.0,8.0,1.0,9.0,0.0
1278,India,Bangladesh,1998-05-25,0,1,India,6.0,1.0,6.0,0.0,0.0
1279,India,Kenya,1998-05-28,0,1,Kenya,6.0,3.0,2.0,0.0,1.0
1280,India,Kenya,1998-05-31,0,1,India,5.0,4.0,2.0,1.0,0.0
1281,Sri Lanka,India,1998-06-19,0,1,India,6.0,6.0,8.0,2.0,1.0
1282,Sri Lanka,New Zealand,1998-06-21,0,1,Sri Lanka,5.0,5.0,5.0,5.0,0.0
1283,Sri Lanka,India,1998-07-01,0,1,Sri Lanka,5.0,6.0,8.0,2.0,0.0
1284,Sri Lanka,New Zealand,1998-07-05,0,1,Sri Lanka,5.0,5.0,5.0,5.0,0.0
1285,Sri Lanka,India,1998-07-07,0,1,India,5.0,6.0,8.0,2.0,1.0
1286,South Africa,Sri Lanka,1998-08-14,2,2,Sri Lanka,8.0,5.0,6.0,4.0,1.0
1287,England,Sri Lanka,1998-08-16,0,1,England,4.0,6.0,7.0,3.0,0.0
1288,England,South Africa,1998-08-18,0,1,South Africa,4.0,7.0,2.0,8.0,1.0
1289,England,Sri Lanka,1998-08-20,0,1,Sri Lanka,3.0,6.0,7.0,3.0,1.0
1290,India,Pakistan,1998-09-12,2,2,India,7.0,4.0,5.0,5.0,0.0
1291,India,Pakistan,1998-09-13,2,2,Pakistan,8.0,4.0,5.0,5.0,1.0
1292,India,Pakistan,1998-09-16,2,2,Pakistan,7.0,4.0,5.0,5.0,1.0
1293,India,Pakistan,1998-09-19,2,2,Pakistan,6.0,4.0,5.0,5.0,1.0
1294,India,Pakistan,1998-09-20,2,2,Pakistan,5.0,5.0,4.0,6.0,1.0
1295,Zimbabwe,India,1998-09-26,0,1,India,1.0,4.0,2.0,8.0,1.0
1296,Zimbabwe,India,1998-09-27,0,1,India,1.0,5.0,2.0,8.0,1.0
1297,Zimbabwe,India,1998-09-30,0,1,Zimbabwe,0.0,5.0,2.0,8.0,0.0
1298,New Zealand,Zimbabwe,1998-10-24,2,2,New Zealand,4.0,1.0,7.0,3.0,0.0
1299,England,South Africa,1998-10-25,2,2,South Africa,2.0,7.0,1.0,9.0,1.0
1300,New Zealand,Sri Lanka,1998-10-26,2,2,Sri Lanka,4.0,6.0,4.0,6.0,1.0
1301,Australia,India,1998-10-28,2,2,India,7.0,4.0,5.0,5.0,1.0
1302,Pakistan,West Indies,1998-10-29,2,2,West Indies,5.0,6.0,5.0,5.0,1.0
1303,South Africa,Sri Lanka,1998-10-30,2,2,South Africa,7.0,6.0,6.0,4.0,0.0
1304,India,West Indies,1998-10-31,2,2,West Indies,5.0,7.0,6.0,4.0,1.0
1305,South Africa,West Indies,1998-11-01,2,2,South Africa,8.0,7.0,5.0,5.0,0.0
1306,Pakistan,Australia,1998-11-06,0,1,Australia,4.0,7.0,4.0,6.0,1.0
1307,India,Sri Lanka,1998-11-06,2,2,India,4.0,6.0,3.0,7.0,0.0
1308,Sri Lanka,Zimbabwe,1998-11-07,2,2,Zimbabwe,6.0,1.0,8.0,2.0,1.0
1309,Pakistan,Australia,1998-11-08,0,1,Australia,4.0,7.0,4.0,6.0,1.0
1310,India,Zimbabwe,1998-11-08,2,2,India,4.0,2.0,7.0,3.0,0.0
1311,India,Sri Lanka,1998-11-09,2,2,India,5.0,5.0,4.0,6.0,0.0
1312,Pakistan,Australia,1998-11-10,0,1,Australia,4.0,8.0,4.0,6.0,1.0
1313,Sri Lanka,Zimbabwe,1998-11-10,2,2,Zimbabwe,4.0,2.0,7.0,3.0,1.0
1314,India,Zimbabwe,1998-11-11,2,2,Zimbabwe,6.0,3.0,7.0,3.0,1.0
1315,India,Zimbabwe,1998-11-13,2,2,India,6.0,4.0,6.0,4.0,0.0
1316,Pakistan,Zimbabwe,1998-11-20,0,1,Pakistan,4.0,4.0,9.0,1.0,0.0
1317,Pakistan,Zimbabwe,1998-11-22,0,1,Zimbabwe,5.0,4.0,9.0,1.0,1.0
1318,Pakistan,Zimbabwe,1998-11-24,0,1,Pakistan,5.0,5.0,8.0,2.0,0.0
1319,New Zealand,India,1999-01-09,0,1,New Zealand,4.0,7.0,4.0,6.0,0.0
1320,Australia,England,1999-01-10,0,1,England,8.0,2.0,5.0,5.0,1.0
1321,England,Sri Lanka,1999-01-11,2,2,England,3.0,3.0,6.0,4.0,0.0
1322,New Zealand,India,1999-01-12,0,1,India,4.0,6.0,5.0,5.0,1.0
1323,Australia,Sri Lanka,1999-01-13,0,1,Australia,7.0,3.0,4.0,6.0,0.0
1324,Australia,England,1999-01-15,0,1,Australia,7.0,4.0,4.0,6.0,0.0
1325,New Zealand,India,1999-01-16,0,1,India,3.0,6.0,4.0,6.0,1.0
1326,Australia,England,1999-01-17,0,1,England,7.0,4.0,5.0,5.0,1.0
1327,New Zealand,India,1999-01-19,0,1,New Zealand,3.0,7.0,3.0,7.0,0.0
1328,England,Sri Lanka,1999-01-19,2,2,England,5.0,2.0,6.0,4.0,0.0
1329,Australia,Sri Lanka,1999-01-21,0,1,Sri Lanka,6.0,2.0,5.0,5.0,1.0
1330,South Africa,West Indies,1999-01-22,0,1,South Africa,8.0,7.0,5.0,5.0,0.0
1331,England,Sri Lanka,1999-01-23,2,2,Sri Lanka,6.0,2.0,6.0,4.0,1.0
1332,Australia,Sri Lanka,1999-01-24,0,1,Australia,5.0,2.0,4.0,6.0,0.0
1333,South Africa,West Indies,1999-01-24,0,1,West Indies,8.0,6.0,6.0,4.0,1.0
1334,Australia,England,1999-01-26,0,1,Australia,6.0,5.0,4.0,6.0,0.0
1335,South Africa,West Indies,1999-01-27,0,1,South Africa,7.0,7.0,6.0,4.0,0.0
1336,England,Sri Lanka,1999-01-29,2,2,England,4.0,2.0,5.0,5.0,0.0
1337,South Africa,West Indies,1999-01-30,0,1,South Africa,7.0,7.0,7.0,3.0,0.0
1338,Australia,Sri Lanka,1999-01-31,0,1,Australia,7.0,2.0,5.0,5.0,0.0
1339,South Africa,West Indies,1999-02-02,0,1,South Africa,7.0,6.0,7.0,3.0,0.0
1340,England,Sri Lanka,1999-02-03,2,2,Sri Lanka,5.0,2.0,5.0,5.0,1.0
1341,Australia,England,1999-02-05,0,1,Australia,7.0,5.0,4.0,6.0,0.0
1342,South Africa,West Indies,1999-02-05,0,1,South Africa,8.0,5.0,7.0,3.0,0.0
1343,Australia,Sri Lanka,1999-02-07,0,1,Australia,7.0,3.0,5.0,5.0,0.0
1344,South Africa,West Indies,1999-02-07,0,1,South Africa,9.0,4.0,8.0,2.0,0.0
1345,Australia,England,1999-02-10,0,1,Australia,7.0,5.0,4.0,6.0,0.0
1346,Australia,England,1999-02-13,0,1,Australia,8.0,4.0,4.0,6.0,0.0
1347,New Zealand,South Africa,1999-02-14,0,1,New Zealand,4.0,9.0,3.0,7.0,0.0
1348,New Zealand,South Africa,1999-02-17,0,1,South Africa,4.0,8.0,3.0,7.0,1.0
1349,New Zealand,South Africa,1999-02-20,0,1,New Zealand,4.0,8.0,3.0,7.0,0.0
1350,Bangladesh,Pakistan,1999-03-16,0,1,Pakistan,1.0,5.0,0.0,5.0,1.0
1351,Pakistan,Sri Lanka,1999-03-19,2,2,Pakistan,5.0,3.0,3.0,7.0,0.0
1352,Kenya,Zimbabwe,1999-03-19,2,2,Zimbabwe,3.0,5.0,0.0,5.0,1.0
1353,Bangladesh,Kenya,1999-03-20,0,1,Kenya,1.0,3.0,1.0,3.0,1.0
1354,Bangladesh,Zimbabwe,1999-03-21,0,1,Zimbabwe,1.0,5.0,0.0,2.0,1.0
1355,India,Sri Lanka,1999-03-22,0,1,India,6.0,3.0,5.0,5.0,0.0
1356,Kenya,Zimbabwe,1999-03-23,2,2,Zimbabwe,3.0,6.0,0.0,6.0,1.0
1357,India,Pakistan,1999-03-24,0,1,Pakistan,7.0,5.0,4.0,6.0,1.0
1358,Bangladesh,Kenya,1999-03-24,0,1,Kenya,1.0,3.0,1.0,4.0,1.0
1359,Bangladesh,Zimbabwe,1999-03-25,0,1,Zimbabwe,1.0,6.0,0.0,3.0,1.0
1360,New Zealand,South Africa,1999-03-26,0,1,South Africa,5.0,7.0,4.0,6.0,1.0
1361,New Zealand,South Africa,1999-03-27,0,1,South Africa,5.0,7.0,4.0,6.0,1.0
1362,Pakistan,Sri Lanka,1999-03-27,2,2,Sri Lanka,5.0,3.0,4.0,6.0,1.0
1363,Kenya,Zimbabwe,1999-03-27,2,2,Zimbabwe,4.0,7.0,0.0,7.0,1.0
1364,India,Sri Lanka,1999-03-30,0,1,India,6.0,4.0,6.0,4.0,0.0
1365,India,Pakistan,1999-04-01,2,2,Pakistan,6.0,5.0,4.0,6.0,1.0
1366,India,Pakistan,1999-04-04,0,1,Pakistan,5.0,6.0,3.0,7.0,1.0
1367,England,Pakistan,1999-04-07,2,2,Pakistan,3.0,7.0,7.0,3.0,1.0
1368,India,Pakistan,1999-04-08,2,2,Pakistan,5.0,8.0,2.0,8.0,1.0
1369,England,India,1999-04-09,2,2,India,3.0,4.0,7.0,3.0,1.0
1370,England,India,1999-04-11,2,2,India,2.0,5.0,6.0,4.0,1.0
1371,West Indies,Australia,1999-04-11,0,1,West Indies,3.0,8.0,4.0,6.0,0.0
1372,England,Pakistan,1999-04-12,2,2,England,1.0,8.0,6.0,4.0,0.0
1373,India,Pakistan,1999-04-13,2,2,India,5.0,8.0,2.0,8.0,0.0
1374,West Indies,Australia,1999-04-14,0,1,Australia,3.0,7.0,5.0,5.0,1.0
1375,India,Pakistan,1999-04-16,2,2,Pakistan,5.0,7.0,2.0,8.0,1.0
1376,West Indies,Australia,1999-04-17,0,1,West Indies,2.0,8.0,5.0,5.0,0.0
1377,West Indies,Australia,1999-04-18,0,1,Australia,3.0,8.0,6.0,4.0,1.0
1378,West Indies,Australia,1999-04-24,0,1,Australia,3.0,8.0,5.0,5.0,1.0
1379,West Indies,Australia,1999-04-25,0,1,West Indies,2.0,8.0,4.0,6.0,0.0
1380,England,Sri Lanka,1999-05-14,0,1,England,2.0,3.0,4.0,6.0,0.0
1381,India,South Africa,1999-05-15,2,2,South Africa,5.0,8.0,2.0,8.0,1.0
1382,Kenya,Zimbabwe,1999-05-15,2,2,Zimbabwe,4.0,7.0,0.0,8.0,1.0
1383,Australia,Scotland,1999-05-16,2,2,Australia,7.0,0.0,0.0,0.0,0.0
1384,Pakistan,West Indies,1999-05-16,2,2,Pakistan,7.0,3.0,4.0,6.0,0.0
1385,Bangladesh,New Zealand,1999-05-17,2,2,New Zealand,1.0,4.0,0.0,1.0,1.0
1386,England,Kenya,1999-05-18,0,1,England,3.0,4.0,0.0,0.0,0.0
1387,India,Zimbabwe,1999-05-19,2,2,Zimbabwe,4.0,7.0,7.0,3.0,1.0
1388,South Africa,Sri Lanka,1999-05-19,2,2,South Africa,8.0,2.0,6.0,4.0,0.0
1389,Australia,New Zealand,1999-05-20,2,2,New Zealand,7.0,5.0,7.0,3.0,1.0
1390,Pakistan,Scotland,1999-05-20,2,2,Pakistan,7.0,0.0,0.0,0.0,0.0
1391,Bangladesh,West Indies,1999-05-21,2,2,West Indies,1.0,3.0,0.0,0.0,1.0
1392,England,South Africa,1999-05-22,0,1,South Africa,3.0,8.0,1.0,9.0,1.0
1393,Sri Lanka,Zimbabwe,1999-05-22,2,2,Sri Lanka,2.0,8.0,7.0,3.0,0.0
1394,India,Kenya,1999-05-23,2,2,India,4.0,4.0,3.0,1.0,0.0
1395,Australia,Pakistan,1999-05-23,2,2,Pakistan,6.0,7.0,6.0,4.0,1.0
1396,Scotland,Bangladesh,1999-05-24,0,1,Bangladesh,0.0,1.0,0.0,0.0,1.0
1397,New Zealand,West Indies,1999-05-24,2,2,West Indies,5.0,4.0,3.0,7.0,1.0
1398,England,Zimbabwe,1999-05-25,0,1,England,3.0,8.0,1.0,5.0,0.0
1399,Kenya,South Africa,1999-05-26,2,2,South Africa,3.0,8.0,0.0,1.0,1.0
1400,India,Sri Lanka,1999-05-26,2,2,India,4.0,3.0,7.0,3.0,0.0
1401,Australia,Bangladesh,1999-05-27,2,2,Australia,5.0,1.0,1.0,0.0,0.0
1402,Scotland,West Indies,1999-05-27,2,2,West Indies,0.0,5.0,0.0,0.0,1.0
1403,New Zealand,Pakistan,1999-05-28,2,2,Pakistan,5.0,8.0,3.0,7.0,1.0
1404,England,India,1999-05-29,0,1,India,4.0,5.0,5.0,5.0,1.0
1405,South Africa,Zimbabwe,1999-05-29,2,2,Zimbabwe,8.0,7.0,6.0,0.0,1.0
1406,Kenya,Sri Lanka,1999-05-30,2,2,Sri Lanka,2.0,3.0,0.0,2.0,1.0
1407,Australia,West Indies,1999-05-30,2,2,Australia,5.0,6.0,5.0,5.0,0.0
1408,Bangladesh,Pakistan,1999-05-31,2,2,Bangladesh,1.0,8.0,0.0,6.0,0.0
1409,Scotland,New Zealand,1999-05-31,0,1,New Zealand,0.0,5.0,0.0,0.0,1.0
1410,Australia,India,1999-06-04,2,2,Australia,6.0,6.0,4.0,6.0,0.0
1411,Pakistan,South Africa,1999-06-05,2,2,South Africa,7.0,7.0,0.0,10.0,1.0
1412,India,Pakistan,1999-06-08,2,2,India,6.0,6.0,1.0,9.0,0.0
1413,Australia,Zimbabwe,1999-06-09,2,2,Australia,6.0,8.0,10.0,0.0,0.0
1414,New Zealand,South Africa,1999-06-10,2,2,South Africa,5.0,8.0,3.0,7.0,1.0
1415,Pakistan,Zimbabwe,1999-06-11,2,2,Pakistan,5.0,7.0,9.0,1.0,0.0
1416,India,New Zealand,1999-06-12,2,2,New Zealand,6.0,4.0,6.0,4.0,1.0
1417,Australia,South Africa,1999-06-13,2,2,Australia,7.0,8.0,4.0,6.0,0.0
1418,New Zealand,Pakistan,1999-06-16,2,2,Pakistan,5.0,6.0,3.0,7.0,1.0
1419,Australia,Pakistan,1999-06-20,2,2,Australia,7.0,7.0,5.0,5.0,0.0
1420,Sri Lanka,Australia,1999-08-22,0,1,Australia,3.0,7.0,4.0,6.0,1.0
1421,Australia,India,1999-08-23,2,2,Australia,8.0,5.0,4.0,6.0,0.0
1422,Sri Lanka,India,1999-08-25,0,1,Sri Lanka,3.0,4.0,2.0,8.0,0.0
1423,Sri Lanka,Australia,1999-08-26,0,1,Australia,4.0,8.0,4.0,6.0,1.0
1424,Australia,India,1999-08-28,2,2,Australia,9.0,4.0,5.0,5.0,0.0
1425,Sri Lanka,India,1999-08-29,0,1,India,4.0,4.0,3.0,7.0,1.0
1426,Sri Lanka,Australia,1999-08-31,0,1,Sri Lanka,3.0,10.0,4.0,6.0,0.0
1427,West Indies,Zimbabwe,1999-09-02,2,2,West Indies,5.0,6.0,5.0,0.0,0.0
1428,India,Zimbabwe,1999-09-04,2,2,India,5.0,5.0,6.0,4.0,0.0
1429,India,West Indies,1999-09-05,2,2,West Indies,5.0,6.0,5.0,5.0,1.0
1430,India,West Indies,1999-09-08,2,2,West Indies,4.0,6.0,4.0,6.0,1.0
1431,India,West Indies,1999-09-11,2,2,India,3.0,7.0,3.0,7.0,0.0
1432,India,West Indies,1999-09-12,2,2,West Indies,4.0,7.0,3.0,7.0,1.0
1433,India,West Indies,1999-09-14,2,2,India,3.0,7.0,2.0,8.0,0.0
1434,Pakistan,West Indies,1999-09-16,2,2,Pakistan,6.0,7.0,5.0,5.0,0.0
1435,Pakistan,West Indies,1999-09-18,2,2,Pakistan,6.0,6.0,6.0,4.0,0.0
1436,Pakistan,West Indies,1999-09-19,2,2,Pakistan,6.0,5.0,7.0,3.0,0.0
1437,Kenya,Zimbabwe,1999-09-25,0,1,Zimbabwe,2.0,4.0,0.0,9.0,1.0
1438,India,South Africa,1999-09-26,2,2,India,4.0,8.0,2.0,8.0,0.0
1439,South Africa,Zimbabwe,1999-09-28,2,2,South Africa,7.0,4.0,6.0,1.0,0.0
1440,Kenya,India,1999-09-29,0,1,India,2.0,5.0,1.0,4.0,1.0
1441,Kenya,South Africa,1999-09-30,0,1,South Africa,1.0,7.0,0.0,2.0,1.0
1442,India,Zimbabwe,1999-10-01,2,2,India,6.0,3.0,7.0,3.0,0.0
1443,India,South Africa,1999-10-03,2,2,South Africa,7.0,7.0,3.0,7.0,1.0
1444,Bangladesh,West Indies,1999-10-08,0,1,West Indies,2.0,4.0,0.0,1.0,1.0
1445,Bangladesh,West Indies,1999-10-09,0,1,West Indies,2.0,5.0,0.0,2.0,1.0
1446,Sri Lanka,West Indies,1999-10-13,2,2,West Indies,4.0,5.0,6.0,4.0,1.0
1447,Pakistan,West Indies,1999-10-14,2,2,Pakistan,6.0,5.0,8.0,2.0,0.0
1448,Sri Lanka,West Indies,1999-10-17,2,2,Sri Lanka,4.0,4.0,5.0,5.0,0.0
1449,Pakistan,Sri Lanka,1999-10-18,2,2,Pakistan,6.0,5.0,4.0,6.0,0.0
1450,Pakistan,West Indies,1999-10-19,2,2,Pakistan,7.0,4.0,8.0,2.0,0.0
1451,Zimbabwe,Australia,1999-10-21,0,1,Australia,2.0,9.0,0.0,10.0,1.0
1452,Pakistan,Sri Lanka,1999-10-22,2,2,Pakistan,8.0,4.0,4.0,6.0,0.0
1453,Zimbabwe,Australia,1999-10-23,0,1,Australia,2.0,9.0,0.0,10.0,1.0
1454,Zimbabwe,Australia,1999-10-24,0,1,Australia,2.0,9.0,0.0,10.0,1.0
1455,India,New Zealand,1999-11-05,0,1,New Zealand,6.0,4.0,5.0,5.0,1.0
1456,India,New Zealand,1999-11-08,0,1,India,5.0,5.0,5.0,5.0,0.0
1457,India,New Zealand,1999-11-11,0,1,India,6.0,5.0,5.0,5.0,0.0
1458,India,New Zealand,1999-11-14,0,1,New Zealand,7.0,4.0,5.0,5.0,1.0
1459,India,New Zealand,1999-11-17,0,1,India,6.0,4.0,4.0,6.0,0.0
1460,Zimbabwe,Sri Lanka,1999-12-12,0,1,Sri Lanka,1.0,4.0,3.0,7.0,1.0
1461,Zimbabwe,Sri Lanka,1999-12-15,0,1,Sri Lanka,1.0,4.0,3.0,7.0,1.0
1462,Zimbabwe,Sri Lanka,1999-12-18,0,1,Sri Lanka,1.0,5.0,3.0,7.0,1.0
1463,Zimbabwe,Sri Lanka,1999-12-19,0,1,Zimbabwe,1.0,5.0,3.0,7.0,0.0
1464,New Zealand,West Indies,2000-01-02,0,1,New Zealand,4.0,3.0,2.0,8.0,0.0
1465,New Zealand,West Indies,2000-01-04,0,1,New Zealand,5.0,3.0,3.0,7.0,0.0
1466,New Zealand,West Indies,2000-01-06,0,1,New Zealand,5.0,3.0,4.0,6.0,0.0
1467,New Zealand,West Indies,2000-01-08,0,1,New Zealand,6.0,3.0,5.0,5.0,0.0
1468,Australia,Pakistan,2000-01-09,0,1,Pakistan,9.0,9.0,6.0,4.0,1.0
1469,India,Pakistan,2000-01-10,2,2,Pakistan,7.0,9.0,2.0,8.0,1.0
1470,New Zealand,West Indies,2000-01-11,0,1,New Zealand,6.0,3.0,6.0,4.0,0.0
1471,Australia,India,2000-01-12,0,1,Australia,8.0,6.0,6.0,4.0,0.0
1472,Australia,India,2000-01-14,0,1,Australia,8.0,5.0,7.0,3.0,0.0
1473,Australia,Pakistan,2000-01-16,0,1,Australia,8.0,9.0,5.0,5.0,0.0
1474,Australia,Pakistan,2000-01-19,0,1,Australia,8.0,9.0,6.0,4.0,0.0
1475,India,Pakistan,2000-01-21,2,2,Pakistan,4.0,8.0,2.0,8.0,1.0
1476,South Africa,Zimbabwe,2000-01-21,0,1,South Africa,7.0,2.0,7.0,1.0,0.0
1477,Australia,Pakistan,2000-01-23,0,1,Australia,8.0,8.0,7.0,3.0,0.0
1478,South Africa,England,2000-01-23,0,1,England,7.0,4.0,9.0,1.0,1.0
1479,India,Pakistan,2000-01-25,2,2,India,3.0,7.0,2.0,8.0,0.0
1480,Australia,India,2000-01-26,0,1,Australia,8.0,4.0,8.0,2.0,0.0
1481,South Africa,England,2000-01-26,0,1,South Africa,6.0,5.0,8.0,2.0,0.0
1482,India,Pakistan,2000-01-28,2,2,Pakistan,4.0,6.0,3.0,7.0,1.0
1483,England,Zimbabwe,2000-01-28,2,2,Zimbabwe,5.0,1.0,2.0,5.0,1.0
1484,Australia,India,2000-01-30,0,1,Australia,9.0,3.0,8.0,2.0,0.0
1485,England,Zimbabwe,2000-01-30,2,2,England,5.0,2.0,2.0,6.0,0.0
1486,Australia,Pakistan,2000-02-02,0,1,Australia,9.0,6.0,8.0,2.0,0.0
1487,South Africa,Zimbabwe,2000-02-02,0,1,Zimbabwe,7.0,2.0,8.0,1.0,1.0
1488,Australia,Pakistan,2000-02-04,0,1,Australia,9.0,5.0,8.0,2.0,0.0
1489,South Africa,England,2000-02-04,0,1,South Africa,6.0,6.0,8.0,2.0,0.0
1490,South Africa,Zimbabwe,2000-02-06,0,1,South Africa,6.0,3.0,8.0,2.0,0.0
1491,Pakistan,Sri Lanka,2000-02-13,0,1,Sri Lanka,4.0,5.0,5.0,5.0,1.0
1492,South Africa,England,2000-02-13,0,1,South Africa,7.0,5.0,8.0,2.0,0.0
1493,Pakistan,Sri Lanka,2000-02-16,0,1,Sri Lanka,3.0,6.0,5.0,5.0,1.0
1494,Zimbabwe,England,2000-02-16,0,1,England,3.0,4.0,6.0,3.0,1.0
1495,Zimbabwe,England,2000-02-18,0,1,England,3.0,4.0,6.0,4.0,1.0
1496,New Zealand,Australia,2000-02-19,0,1,Australia,7.0,9.0,4.0,6.0,1.0
